ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x4afc,,,?,Public_sector,,David Nicklas,,?,1133.1535314520424,-1300.7207375788346,"Electronic computers, using either relays or valves, began to appear in the early 1940s.  This is an often overlooked reason for the rapid interest in automation and Artificial Intelligence, but the constant pressure to do more with less is opening the door for automation to take control of at least some minor operations in large companies.",Software,Hardware accelerator
PROJ0x6025,,,?,?,,?,,5.986568762131723,1496.6421905329305,," IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns. Anything stored is data, but it only becomes information when it is organized and presented meaningfully. The earliest form of non-volatile computer storage was the magnetic drum, invented in 1932 and used in the Ferranti Mark 1, the world's first commercially available general-purpose electronic computer.",Software,AI
PROJ0x4c50,,,large-cap,Public_sector,,?,37666.0,24.613139888909483,,2058.6886338943614, ISBN 9780735211759.Utilities  which are computer programs designed to assist users in the maintenance and care of their computers. (1999).,Software,AI
PROJ0x8187,,"September,2013",?,Public_sector,Benin,Molly Jordan,32475.0,-999.0,632.1775821889738,,"Companies in the information technology field are often discussed as a group as the ""tech sector"" or the ""tech industry"".g. Until 2002 most information was stored on analog devices, but that year digital storage capacity exceeded analog for the first time.",Software,Cyber-security
PROJ0x4ff8,,"August,1974",?,?,,Jennifer Flint,,12.509215323054704,26536.277188742613,-7227.9258525592895,"Utilities  which are computer programs designed to assist users in the maintenance and care of their computers. Thus an ordinary programmer would not expect to ever have to deal with it. There are many different types of application software, because the range of tasks that can be performed with a modern computer is so large—see list of software.",Software,IT
PROJ0x2df2,,"February,1955",large-cap,,Guinea,?,,13.542678137824414,15226.978680054654,,"  Computer science (CS) programs tend to focus more on theory and design, whereas Information Technology programs are structured to equip the graduate with expertise in the practical application of technology solutions to support modern business and user needs.The word 'secure' entered the English language in the 16th century.",Security,antivirus-security
PROJ0x1f16,,,large-cap,?,,Brendan Ortiz,,15.632735078387132,3908.183769596783,," However, the term information technology in its modern sense first appeared in a 1958 article published in the Harvard Business Review; authors Harold J. Norwood, NJ: Ablex. The field has growing importance due to the increasing reliance on computer systems in most societies.",Security,Cyber-security
PROJ0x2b9a,,"June,1970",mid-cap,?,,?,6850.0,-999.0,,978.8," The earliest form of non-volatile computer storage was the magnetic drum, invented in 1932 and used in the Ferranti Mark 1, the world's first commercially available general-purpose electronic computer. To address that issue, the field of data mining – ""the process of discovering interesting patterns and knowledge from large amounts of data"" – emerged in the late 1980s.",Security,antivirus-security
PROJ0x507f,,"May,1950",?,Public_sector,,?,1346.0,?,,-2235.223904624391," However, the term information technology in its modern sense first appeared in a 1958 article published in the Harvard Business Review; authors Harold J. New York: Pantheon Books.",Software,antivirus-security
PROJ0x17ab,,,large-cap,?,,?,,?,8220.834496340214,-2620.649360524531,"In recent years, the extensible markup language (XML) has become a popular format for data representation. The referent in question may combine many referents, in the same way that, for example, a nation state is composed of many individual citizens.Risk - a possible event which could lead to damage, harm, or loss.",Software,antivirus-security
PROJ0x315f,,,?,Public_sector,,?,4021.0,13.051135616809026,,,"  Government and the private sector might have different funding mechanisms, but the principles are more-or-less the same. An early such system was IBM's Information Management System (IMS), which is still widely deployed more than 50 years later.Webster, Frank, and Robins, Kevin.",Software,IT
PROJ0x83aa,,,large-cap,?,,?,15759.0,?,1801.2848203779306,-5294.8443390542825,"Electronic computers, using either relays or valves, began to appear in the early 1940s. Whisler commented that ""the new technology does not yet have a single established name.",Software,Hardware accelerator
PROJ0x1f1,,,large-cap,?,,?,4925.0,8.043596402309557,,702.8," IT is typically used within the context of business operations as opposed to personal or entertainment technologies.; Morton, M.  Modern businesses rely heavily on technology for their day-to-day operations, so the expenses delegated to cover technology that facilitates business in a more efficient manner is usually seen as “just the cost of doing business”.",Hardware,Hardware accelerator
PROJ0x7d25,,,?,Public_sector,,Scott Kroetch,,-999.0,36282.512097004816,427.5," An early such system was IBM's Information Management System (IMS), which is still widely deployed more than 50 years later. Whisler commented that ""the new technology does not yet have a single established name.",Software,AI
PROJ0x41d6,,"February,1951",?,Private_sector,,?,12815.0,26.161482743248662,3924.2224114872993,743.8,"In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations . Similarly, the increased presence of military personnel on the streets of a city after a terrorist attack may help to reassure the public, whether or not it diminishes the risk of further attacks.",Software,Cyber-security
PROJ0x4661,,"September,1951",small-cap,Private_sector,,Terry Guetersloh,3209.0,14.752942923438056,368.8235730859514,," It also lacked the ability to store its program in memory; programming was carried out using plugs and switches to alter the internal wiring.The term is commonly used as a synonym for computers and computer networks, but it also encompasses other information distribution technologies such as television and telephones.The term is commonly used as a synonym for computers and computer networks, but it also encompasses other information distribution technologies such as television and telephones.",Software,Hardware accelerator
PROJ0x600f,QWF,,?,Public_sector,,?,,-999.0,272.2450442181215,605.95," All databases are common in one point that the structure of the data they contain is defined and stored separately from the data itself, in a database schema. Carhart, in a Rand Corporation Research Memorandum.In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations .",Software,AI
PROJ0x48a0,,"June,1970",mid-cap,?,,Barbara Morris,,3.9716977158438302,794.3395431687659,6035.869568325783," In computer science and software engineering, computer software is all information processed by computer systems, including programs and data.XML has been increasingly employed as a means of data interchange since the early 2000s, particularly for machine-oriented interactions such as those involved in web-oriented protocols such as SOAP, describing ""data-in-transit rather than .",Hardware,AI
PROJ0x4c2e,VSB,,?,Public_sector,,Harold Bryant,,13.012345027267134,1301.2345027267133,-392.2247084015722,Identity management - enables the right individuals to access the right resources at the right times and for the right reasons.g.,Software,antivirus-security
PROJ0x2532,,"November,1986",large-cap,,,?,,8.355581027362549,-37672.99481665034,1460.95," All databases are common in one point that the structure of the data they contain is defined and stored separately from the data itself, in a database schema. Discovering Computers 2000: Concepts for a Connected World.",Software,Cyber-security
PROJ0x2e47,,"January,1999",large-cap,?,,?,34184.0,-999.0,,5856.007128189908," Software can be quite a profitable industry: Bill Gates, the co-founder of Microsoft was the richest person in the world in 2009, largely due to his ownership of a significant number of shares in Microsoft, the company responsible for Microsoft Windows and Microsoft Office software products - both market leaders in their respective product categories.								The field of information ethics was established by mathematician Norbert Wiener in the 1940s. In 1995, Paul Niquette claimed he had originally coined the term in October 1953, although he could not find any documents supporting his claim.",Hardware,AI
PROJ0x6f26,PJS,,large-cap,Public_sector,,?,42675.0,-999.0,,400.45," Although XML data can be stored in normal file systems, it is commonly held in relational databases to take advantage of their ""robust implementation verified by years of both theoretical and practical effort"".g.",Software,Cyber-security
PROJ0x8959,UNMP,,large-cap,Private_sector,,?,,28.786657613688607,7196.664403422152,," Although XML data can be stored in normal file systems, it is commonly held in relational databases to take advantage of their ""robust implementation verified by years of both theoretical and practical effort"".Price, Wilson T.",Software,Cyber-security
PROJ0x5ba0,,,?,Private_sector,,?,,30.526778385755343,,396.65,"Approaches to security are contested and the subject of debate.In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations . (1994), Information Technology and the Corporation of the 1990s, Oxford University PressGitta, Cosmas and South, David (2011).",Software,antivirus-security
PROJ0x9792,,"October,2004",mid-cap,Public_sector,,?,,3.8325749174741586,958.1437293685395,-904.1753351127401," For instance, a Microsoft Windows desktop application might call API functions in the .Desktop applications such as web browsers and Microsoft Office, as well as smartphone and tablet applications (called ""apps"").",Software,AI
PROJ0x4b0c,,,mid-cap,Public_sector,,?,74014.0,?,-12862.37167771754,-29.018554246903022,"An outline (algorithm) for what would have been the first piece of software was written by Ada Lovelace in the 19th century, for the planned Analytical Engine. Users create this software themselves and often overlook how important it is. During the Second World War, Colossus developed the first electronic digital computer to decrypt German messages.",Software,IT
PROJ0x7b0c,WVBB,"September,1951",large-cap,Private_sector,,?,5806.0,4.7331893973279495,1419.9568191983847,138.85," Data warehouses began to be developed in the 1980s to integrate these disparate stores. As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape.",Hardware,Gaming hardware
PROJ0x3002,,,large-cap,Public_sector,,?,25648.0,15.95145408293639,,337.6,Design and implementation of software varies depending on the complexity of the software. Many NASA-based operations interact and identify each other through command programs.,Software,IT
PROJ0x245e,,,?,Private_sector,,Mary Rich,17463.0,17.12045446130213,,1041.45," Most of the world's digital data is unstructured, and stored in a variety of different physical formats even within a single organization. These important inventions led to the development of the personal computer (PC) in the 1970s, and the emergence of information and communications technology (ICT). In 1981, the first commercially available relational database management system (RDBMS) was released by Oracle.",Software,antivirus-security
PROJ0x9230,,,?,?,,?,,6.078320318078817,151.95800795197042,-5459.112656757732,"Based on the storage and processing technologies employed, it is possible to distinguish four distinct phases of IT development: pre-mechanical (3000 BC – 1450 AD), mechanical (1450–1840), electromechanical (1840–1940), and electronic (1940–present). Discovering Computers 2000: Concepts for a Connected World.",Hardware,Hardware accelerator
PROJ0x714,,"November,1973",mid-cap,Public_sector,,Ruth Jordan,,-999.0,1005.2988478025653,484.6,"Data structures such as hash tables, arrays, and binary trees, and algorithms such as quicksort, can be useful for creating software. In the case of debates about software patents outside the United States, the argument has been made that large American corporations and patent lawyers are likely to be the primary beneficiaries of allowing or continue to allow software patents.",Software,AI
PROJ0x57fa,CBSS,,?,Private_sector,,?,,9.363724775933873,,1885.7119542682333," Data warehouses began to be developed in the 1980s to integrate these disparate stores.The Information: A History, a Theory, a Flood., A.",Hardware,Gaming hardware
PROJ0x952f,,,small-cap,Private_sector,,?,,?,555.4355856041599,,". Although it was programmable, it was not general-purpose, being designed to perform only a single task.",Hardware,Hardware accelerator
PROJ0x99c4,,,?,Private_sector,Luxembourg,?,63362.0,38.46481692268085,,1069.7,"  This is an often overlooked reason for the rapid interest in automation and Artificial Intelligence, but the constant pressure to do more with less is opening the door for automation to take control of at least some minor operations in large companies. (1994), Information Technology and the Corporation of the 1990s, Oxford University PressGitta, Cosmas and South, David (2011).",Software,Hardware accelerator
PROJ0x8629,,,?,Private_sector,,?,,?,10272.592549277198,,"Ecological security, also known as environmental security, refers to the integrity of ecosystems and the biosphere, particularly in relation to their capacity to sustain a diversity of life-forms (including human life).The development of transistors in the late 1940s at Bell Laboratories allowed a new generation of computers to be designed with greatly reduced power consumption. As an evolution of the Standard Generalized Markup Language (SGML), XML's text-based structure offers the advantage of being both machine and human-readable.",Software,Cyber-security
PROJ0x9127,,"March,1954",large-cap,?,,?,,-999.0,-10295.90606296881,684.2,"  Modern businesses rely heavily on technology for their day-to-day operations, so the expenses delegated to cover technology that facilitates business in a more efficient manner is usually seen as “just the cost of doing business”. Databases Database Management Systems (DMS) emerged in the 1960s to address the problem of storing and retrieving large amounts of data accurately and quickly.",Security,antivirus-security
PROJ0x756,IUW,"October,1987",?,Public_sector,,?,80754.0,?,28499.026572950628,1395.05," The security of ecosystems has attracted greater attention as the impact of ecological damage by humans has grown. All databases are common in one point that the structure of the data they contain is defined and stored separately from the data itself, in a database schema.",Software,antivirus-security
PROJ0x143,NTD,,mid-cap,Public_sector,,?,,-999.0,,-468.0051584516024," Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers. Application software is often purchased separately from computer hardware.",Software,AI
PROJ0x859e,,,?,?,,?,,31.40934735259089,3140.934735259089,, More complex computations may involve many operations and data elements together. IDEs may do this by either invoking the relevant individual tools or by re-implementing their functionality in a new way.,Software,AI
PROJ0x52f4,,"December,1975",?,?,,?,1183.0,36.879733275199506,,4458.3548886181," data-at-rest"". As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape.The Information: A History, a Theory, a Flood.",Hardware,Hardware accelerator
PROJ0x46f9,,,?,,,?,,28.243630715343308,8473.089214602991,1305.4," Software can be tested through unit testing, regression testing and other methods, which are done manually, or most commonly, automatically, since the amount of code to be tested can be quite large. Although it was programmable, it was not general-purpose, being designed to perform only a single task.g.",Software,IT
PROJ0x66f5,,,large-cap,?,Zaire,?,507.0,63.653367040962365,6365.336704096237,-2640.112312685488,Not available,Software,Cyber-security
PROJ0x94a7,,"August,1966",mid-cap,?,,?,,7.5701564034479425,1135.5234605171913,4196.690425538324," New York: Pantheon Books.All DMS consist of components, they allow the data they store to be accessed simultaneously by many users while maintaining its integrity.",Hardware,Gaming hardware
PROJ0x8042,PID,,large-cap,Public_sector,,?,14595.0,9.83099520094157,-23893.742391198983,603.7," Companies have also sought to integrate IT with business outcomes and decision-making through a BizOps or business operations department. Although XML data can be stored in normal file systems, it is commonly held in relational databases to take advantage of their ""robust implementation verified by years of both theoretical and practical effort"".",Software,Hardware accelerator
PROJ0x1f35,,,large-cap,?,,?,,-999.0,4100.809009673669,170.148343204693,"Software is usually designed and created (aka coded/written/programmed) in integrated development environments (IDE) like Eclipse, IntelliJ and Microsoft Visual Studio that can simplify the process and compile the software (if applicable). The first random-access digital storage device was the Williams tube, based on a standard cathode ray tube, but the information stored in it and delay line memory was volatile in that it had to be continuously refreshed, and thus was lost once power was removed.  Government and the private sector might have different funding mechanisms, but the principles are more-or-less the same.",Software,IT
PROJ0x245,,"March,1995",?,?,,?,,20.10477602538064,,623.95,"S. Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers.",Security,antivirus-security
PROJ0x3f71,,,large-cap,Private_sector,,?,57994.0,-999.0,4451.956951373604,," Electronic data storage, which is used in modern computers, dates from World War II, when a form of delay line memory was developed to remove the clutter from radar signals, the first practical application of which was the mercury delay line.Humans have been storing, retrieving, manipulating, and communicating information since the Sumerians in Mesopotamia developed writing in about 3000 BC.",Security,Cyber-security
PROJ0x5c0,UVD,"February,1961",?,?,,?,8495.0,?,4967.494536831096,790.2,"The Information: A History, a Theory, a Flood. Southern Innovator Magazine Issue 1: Mobile Phones and Information Technology: United Nations Office for South-South Cooperation.",Software,Hardware accelerator
PROJ0x7b8f,,,?,Private_sector,,?,,-999.0,373.0334846494216,193.35," An information technology system (IT system) is generally an information system, a communications system, or, more specifically speaking, a computer system – including all hardware, software, and peripheral equipment – operated by a limited group of IT users. IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users.",Hardware,Hardware accelerator
PROJ0x3383,,"January,2009",?,Public_sector,,?,,-999.0,,560.5," IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users.  This is an often overlooked reason for the rapid interest in automation and Artificial Intelligence, but the constant pressure to do more with less is opening the door for automation to take control of at least some minor operations in large companies.",Software,Hardware accelerator
PROJ0x334b,,,small-cap,?,,?,,?,544.4983759302102,-1662.7403430536508," These tools may be relatively self-contained programs such as compilers, debuggers, interpreters, linkers, and text editors, that can be combined together to accomplish a task; or they may form an integrated development environment (IDE), which combines much or all of the functionality of such self-contained tools. (1999).",Hardware,AI
PROJ0x4214,VEC,,?,Private_sector,Uzbekistan,Mike Ooten,16930.0,12.141612954391572,-8912.341769963621,,"The terms ""data"" and ""information"" are not synonymous. Morton, eds.""Undergraduate degrees in IT (B.",Software,Hardware accelerator
PROJ0x1a01,LGW,"December,1959",?,?,,?,,32.931828900947025,,1174.95,"Devices have been used to aid computation for thousands of years, probably initially in the form of a tally stick. The first recognizably modern electronic digital stored-program computer was the Manchester Baby, which ran its first program on 21 June 1948.Price, Wilson T.",Software,IT
PROJ0x1388,,,?,?,,Rex Aguilar,,63.29554778568764,-5360.846520030494,335.05,"The first theory about software—prior to the creation of computers as we know them today—was proposed by Alan Turing in his 1935 essay, On Computable Numbers, with an Application to the Entscheidungsproblem (decision problem). Software may also be written in a low-level assembly language, which has strong correspondence to the computer's machine language instructions and is translated into machine language using an assembler. When a program is designed, it relies upon the API.",Software,IT
PROJ0x8e61,AEC,,?,?,Mozambique,Rebecca Peters,9608.0,35.35401222894561,3535.401222894561,6540.4294327672," (1994), Information Technology and the Corporation of the 1990s, Oxford University PressGitta, Cosmas and South, David (2011). This article focuses on the most recent period (electronic).",Hardware,Hardware accelerator
PROJ0x4b87,,"March,2011",large-cap,?,,?,,33.93748699457809,6787.497398915618,903.1," For example, two computer security programs installed on the same device can prevent each other from working properly, while the user assumes that he or she benefits from twice the protection that only one program would afford.Many companies now have IT departments for managing the computers, networks, and other technical areas of their businesses.",Security,Cyber-security
PROJ0x835b,ESK,,large-cap,?,,?,,18.062353160797194,,,"Price, Wilson T. For instance, the Spring Framework is used for implementing enterprise applications, the Windows Forms library is used for designing graphical user interface (GUI) applications like Microsoft Word, and Windows Communication Foundation is used for designing web services.",Hardware,AI
PROJ0x506e,,"March,1983",large-cap,?,,Jose Orchard,58766.0,11.758686860966527,1763.8030291449786,," We shall call it information technology (IT). In computer science and software engineering, computer software is all information processed by computer systems, including programs and data. Discovering Computers 2000: Concepts for a Connected World.",Software,AI
PROJ0x3f65,,,?,?,Viet Nam,Kenneth Rheaume,,-999.0,242.2048590081989,," The referent in question may combine many referents, in the same way that, for example, a nation state is composed of many individual citizens.""Undergraduate degrees in IT (B.",Security,Cyber-security
PROJ0x13b2,XBXA,"October,2011",large-cap,Private_sector,,Angelo Rector,2503.0,-999.0,3379.904733501206,,"g.Data transmission has three aspects: transmission, propagation, and reception. Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers.",Security,Cyber-security
PROJ0x6b1,,,?,?,,?,,34.15639752012599,-10867.583612183014,254.55,"Data transmission has three aspects: transmission, propagation, and reception. Electronic data storage, which is used in modern computers, dates from World War II, when a form of delay line memory was developed to remove the clutter from radar signals, the first practical application of which was the mercury delay line.",Hardware,Gaming hardware
PROJ0x1e8e,AQGF,"March,1994",?,Private_sector,Pakistan,?,,18.271595614760546,3654.319122952108,2629.1470137473543,"The security context is the relationships between a security referent and its environment. For example, an action may have wide benefit, enhancing security for several or all security referents in the context; alternatively, the action may be effective only temporarily, or benefit one referent at the expense of another, or be entirely ineffective or counterproductive.In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations .",Software,antivirus-security
PROJ0x9323,,,?,?,,?,,13.943694690904524,30359.045433468353,711.75,"A security referent is the focus of a security policy or discourse; for example, a referent may be a potential beneficiary (or victim) of a security policy or system. IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns.PeaceSafetySecurity increaseSecurity riskSecurity convergence Media related to Security at Wikimedia Commons.",Software,antivirus-security
PROJ0x6220,,,mid-cap,?,,Theodore Jerome,,3.458849009018155,864.7122522545387,162.7,"The relational database model introduced a programming-language independent Structured Query Language (SQL), based on relational algebra.In a business context, the Information Technology Association of America has defined information technology as ""the study, design, development, application, implementation, support or management of computer-based information systems"".",Hardware,Hardware accelerator
PROJ0x286c,,"May,1958",small-cap,Private_sector,Angola,Robert Walker,,-999.0,-37937.40242598938,108.7," An early such system was IBM's Information Management System (IMS), which is still widely deployed more than 50 years later. Databases Database Management Systems (DMS) emerged in the 1960s to address the problem of storing and retrieving large amounts of data accurately and quickly.Application software  Application software or Applications are what most people think of when they think of software.",Software,AI
PROJ0x7272,,"May,1955",large-cap,?,,?,,-999.0,14796.750458446984,4532.98679923228,"  IT departments are allocated funds by senior leadership and must attempt to achieve the desired deliverables while staying within that budget.  IT departments are allocated funds by senior leadership and must attempt to achieve the desired deliverables while staying within that budget. An information technology system (IT system) is generally an information system, a communications system, or, more specifically speaking, a computer system – including all hardware, software, and peripheral equipment – operated by a limited group of IT users.",Software,IT
PROJ0x39ef,DTHP,"August,1985",?,,,Stephen Kocur,,8.950514035356985,1790.1028070713974,680.05," Thus an ordinary programmer would not expect to ever have to deal with it.XML has been increasingly employed as a means of data interchange since the early 2000s, particularly for machine-oriented interactions such as those involved in web-oriented protocols such as SOAP, describing ""data-in-transit rather than . Comparable geared devices did not emerge in Europe until the 16th century, and it was not until 1645 that the first mechanical calculator capable of performing the four basic arithmetical operations was developed.",Software,AI
PROJ0xe4d,,,?,?,,?,,?,,, Discovering Computers 2000: Concepts for a Connected World. It also lacked the ability to store its program in memory; programming was carried out using plugs and switches to alter the internal wiring. We shall call it information technology (IT).,Software,Hardware accelerator
PROJ0x191e,,"November,1950",mid-cap,?,,Rosemary Sparks,,-999.0,843.9798621526533,," Until 2002 most information was stored on analog devices, but that year digital storage capacity exceeded analog for the first time.The terms ""data"" and ""information"" are not synonymous.",Software,antivirus-security
PROJ0x12ce,,,?,,,Esther Irizarry,38716.0,2.1330158889080546,,-5531.053618609263, Learning materials related to Information technology at Wikiversity Media related to Information technology at Wikimedia Commons Quotations related to Information technology at Wikiquote.Hilbert and Lopez identify the exponential pace of technological change (a kind of Moore's law): machines' application-specific capacity to compute information per capita roughly doubled every 14 months between 1986 and 2007; the per capita capacity of the world's general-purpose computers doubled every 18 months during the same two decades; the global telecommunication capacity per capita doubled every 34 months; the world's storage capacity per capita required roughly 40 months to double (every 3 years); and per capita broadcast information has doubled every 12..,Hardware,Gaming hardware
PROJ0x76ba,,,?,Private_sector,,Margaret Berger,33999.0,?,449.7716852810936,-12750.699260901045,"A person who creates software is called a programmer, software engineer or software developer, terms that all have a similar meaning.The software's license gives the user the right to use the software in the licensed environment, and in the case of free software licenses, also grants other rights such as the right to make copies.",Software,AI
PROJ0x8850,,,?,Private_sector,,?,53350.0,8.547134155362858,1282.0701233044288,673.65," As the name suggests, freeware can be used for free, although in the case of free trials or freemium software, this is sometimes only true for a limited period of time or with limited functionality.The software's license gives the user the right to use the software in the licensed environment, and in the case of free software licenses, also grants other rights such as the right to make copies. Windows 8, and later Ubuntu Touch, tried to allow the same style of application user interface to be used on desktops, laptops and mobiles.",Software,AI
PROJ0x6470,,,?,?,Micronesia,?,,-999.0,,-1170.2480236263973, It also lacked the ability to store its program in memory; programming was carried out using plugs and switches to alter the internal wiring.) are similar to other computer science degrees.,Software,Hardware accelerator
PROJ0x1fa9,,,?,?,,Easter Cross,,?,12783.282785062014,1218.35," All databases are common in one point that the structure of the data they contain is defined and stored separately from the data itself, in a database schema. (1994), Information Technology and the Corporation of the 1990s, Oxford University PressGitta, Cosmas and South, David (2011).",Software,Hardware accelerator
PROJ0x173,ZNL,,?,Private_sector,,?,,?,-2541.6656653349155,464.15," IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns. Electronic data storage, which is used in modern computers, dates from World War II, when a form of delay line memory was developed to remove the clutter from radar signals, the first practical application of which was the mercury delay line.",Security,antivirus-security
PROJ0x3b8,VVE,,?,?,,Johnnie Green,,53.80347860889843,1345.0869652224608,951.35," Applications are usually independent programs from the operating system, though they are often tailored for specific platforms. Companies like Oracle and Microsoft provide their own APIs so that many applications are written using their software libraries that usually have numerous APIs in them.",Software,IT
PROJ0x110e,,,large-cap,?,,?,,?,2171.843302719757,," An instruction may also invoke one of many input or output operations, for example displaying some text on a computer screen; causing state changes which should be visible to the user.g.",Hardware,AI
PROJ0x9805,OZZ,,?,?,,?,,-999.0,,893.95," The Antikythera mechanism, dating from about the beginning of the first century BC, is generally considered to be the earliest known mechanical analog computer, and the earliest known geared mechanism. IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users. Several products or services within an economy are associated with information technology, including computer hardware, software, electronics, semiconductors, internet, telecom equipment, and e-commerce.",Hardware,Gaming hardware
PROJ0x7f66,,,large-cap,?,Micronesia,?,,?,,941.35,".) are similar to other computer science degrees.""Undergraduate degrees in IT (B.",Software,Hardware accelerator
PROJ0x47d3,,"April,1972",mid-cap,?,Vatican City State,Merle Cunningham,,11.216187004939453,13783.90087599096,1804.650040250424,".In recent years, the extensible markup language (XML) has become a popular format for data representation. As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape.",Hardware,Hardware accelerator
PROJ0x7440,EIC,"February,2012",?,Private_sector,France,?,7384.0,12.598095058626773,314.95237646566926,248.95," Each device needs at least one corresponding device driver; because a computer typically has at minimum at least one input device and at least one output device, a computer typically needs more than one device driver. User software includes spreadsheet templates and word processor templates.",Software,AI
PROJ0x6f47,,,?,Public_sector,Yugoslavia,?,,-999.0,5146.865843102473,-6010.500917206069," Most of the world's digital data is unstructured, and stored in a variety of different physical formats even within a single organization.Security theater is a critical term for measures that change perceptions of security without necessarily affecting security itself.",Software,antivirus-security
PROJ0x3ed8,,,large-cap,?,,?,,16.193854400948588,3238.7708801897193,-8386.598428863123," (1999). Beneficiaries (technically referents) of security may be of persons and social groups, objects and institutions, ecosystems or any other entity or phenomenon vulnerable to unwanted change.",Software,Cyber-security
PROJ0x1848,ALB,"December,1996",small-cap,Public_sector,,Cheryl Leahy,,16.753976322805663,418.8494080701415,-3261.046263826928,"However, prior to 1946, software was not yet the programs stored in the memory of stored-program digital computers, as we now understand it. Several products or services within an economy are associated with information technology, including computer hardware, software, electronics, semiconductors, internet, telecom equipment, and e-commerce. It also lacked the ability to store its program in memory; programming was carried out using plugs and switches to alter the internal wiring.",Hardware,AI
PROJ0x11d7,,,mid-cap,Private_sector,,Jacob Avery,,9.657367997808713,965.7367997808713,780.2,".The terms ""data"" and ""information"" are not synonymous.",Security,Cyber-security
PROJ0x775e,,"March,1990",large-cap,Private_sector,Malawi,Elizabeth Morrison,23166.0,27.32181066782089,6830.452666955222,639.8," As an evolution of the Standard Generalized Markup Language (SGML), XML's text-based structure offers the advantage of being both machine and human-readable. In 1981, the first commercially available relational database management system (RDBMS) was released by Oracle.",Hardware,Hardware accelerator
PROJ0x5972,,"November,1970",?,?,,?,,?,1408.6876964410526,7037.833373584694," The electromechanical Zuse Z3, completed in 1941, was the world's first programmable computer, and by modern standards one of the first machines that could be considered a complete computing machine. The electromechanical Zuse Z3, completed in 1941, was the world's first programmable computer, and by modern standards one of the first machines that could be considered a complete computing machine..",Security,Cyber-security
PROJ0x84be,,"February,1983",large-cap,Public_sector,,?,,-999.0,,-680.0580017381951,"Electronic computers, using either relays or valves, began to appear in the early 1940s. The first recognizably modern electronic digital stored-program computer was the Manchester Baby, which ran its first program on 21 June 1948.",Hardware,Hardware accelerator
PROJ0x725,NVIL,,large-cap,Public_sector,,Stacie Stanfill,7158.0,16.907009758392995,,828.2,"S. During the Second World War, Colossus developed the first electronic digital computer to decrypt German messages.",Hardware,Hardware accelerator
PROJ0x7cd5,GTOH,"June,2012",?,,,?,9337.0,-999.0,,532.65," Anything stored is data, but it only becomes information when it is organized and presented meaningfully.Software is written in one or more programming languages; there are many programming languages in existence, and each has at least one implementation, each of which consists of its own set of programming tools. Depending on how competently the user-written software has been integrated into default application packages, many users may not be aware of the distinction between the original packages, and what has been added by co-workers.",Hardware,AI
PROJ0x2bf2,QIYM,"December,1977",large-cap,,,Michelle Thole,1473.0,35.870983254888195,7174.196650977639,362.2," As such, malware is undesirable. New York: Pantheon Books.",Software,IT
PROJ0xb04,,"May,1963",large-cap,?,,?,,64.09051931921529,1602.262982980382,-1526.2229493943396," IT is considered to be a subset of information and communications technology (ICT).Devices have been used to aid computation for thousands of years, probably initially in the form of a tally stick.",Software,Hardware accelerator
