ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x680a,,,?,Public_sector,,Barbara Park,30146.0,12.071156542180992,,66.65,"Improving access, coverage and quality of health services depends on the ways services are organized and managed, and on the incentives influencing providers and users.  Those that cannot afford treatment typically remain sick or die.",Diagnostic,Medical devices
PROJ0x4625,,,?,Public_sector,,?,,18.800481552781342,4700.120388195335,2733.6873919420595," In many cases, employers and employees finance insurers through payroll deduction., which went bankrupt in 2015. Critics argue that reforms brought about by the Health and Social Care Act 2012 only proved to fragment the system, leading to high regulatory burden and long treatment delays.",Pharma,homeopathic
PROJ0x4ad5,,,?,?,,?,3764.0,-999.0,47.48439051185047,," Parma also is home to two rugby union teams in the top national division, Overmach Rugby Parma and SKG Gran Rugby. Diodorus Siculus reported that the Romans had changed their rectangular shields for round ones, imitating the Etruscans.",Pharma,siddha
PROJ0x6a33,,,small-cap,Public_sector,,?,2482.0,-999.0,-19795.401732178358,-1815.9713295960614," Critics argue that reforms brought about by the Health and Social Care Act 2012 only proved to fragment the system, leading to high regulatory burden and long treatment delays.The struggle between Guelphs and Ghibellines was a feature of Parma too.",Diagnostic,allopathy
PROJ0xb01,,,small-cap,Private_sector,,Etha Wendt,,?,9688.99711568227,," Painters and sculptors Michelangelo Anselmi, painter born in TuscanyBenedetto Antelami, architect and sculptorAlessandro Araldi, painterSisto Badalocchio, painterJacopo Bertoia (Giacomo Zanguidi or Jacopo Zanguidi or Bertoja), painterAmedeo Bocchi, painterGiulio Carmignani, painterAntonio da Correggio (Antonio Allegri), born in Correggio (Reggio Emilia), painterFrancesco Marmitta, painterFilippo Mazzola, painterFrancesco Mazzola, best known as Il Parmigianino, painterGirolamo Mazzola Bedoli, painterGiovanni Maria Francesco Rondani, painterBartolomeo Schedoni, painter Others Vittorio Adorni, cyclistDeborah Lettieri, dancer at Crazy Horse de Paris, choreographer, tv talent show judgeGiovanni Amighetti, composer, musicianAmoretti Brothers, typographers and typefounders, Bodoni's opponentsAttilio Bertolucci, poetBernardo Bertolucci, directorGiuseppe Bertolucci, directorGiambattista Bodoni, typographerVittorio Bottego, explorerCleofonte Campanini, conductorFrancesco Cura, actor, singer, modelAlex Di Gregorio, cartoonistElizabeth Farnese, Queen of SpainOdoardo Farnese, duke of ParmaAlexander Farnese, Duke of Parma, military commanderFrancesco Gabriele Frola, ballet dancerVittorio Gallese, physiologistFiorello Giraud, opera singerGiovannino Guareschi, writerAdriano Malori, cyclistFranco Nero, actorAntonio Brianti, architectFerdinando Paer, composerNiccolò Paganini, composer, musician (buried in Parma)Alex Szilasi, pianistArturo Toscanini, conductorPaul Yeboah (Bello FiGo), singerGiuseppe Verdi, opera composerParma Calcio 1913, founded in 2015, is a Serie A (first division) football club. It had a forum, in what is today the central Garibaldi Square.",Pharma,allopathy
PROJ0x4184,,"September,1953",small-cap,?,,?,,0.2641771890197745,52.83543780395489,," Wilson, Jeremy Griffith, David Sloan Wilson and Frans de Waal) as an important question to be addressed by the field of biology.Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States.",Pharma,Organicfood
PROJ0x5109,,,large-cap,?,,?,22629.0,16.140004376535778,1614.0004376535778,-7339.644004692249," Interiors were largely renovated in 1506, 1603 and finally 1701. With the plebiscite of 1860 the former duchy became part of the unified Kingdom of Italy. The frescoes in the nave by Giovanni Maria Conti, Francesco Reti and Antonio Lombardi) date to this period.",Diagnostic,allopathy
PROJ0x6c63,,,small-cap,?,,?,9470.0,6.4290813688440895,642.9081368844089,873.5," The Pallavicino seignory extended over the eastern part of today's province, with the capital in Busseto. Painters and sculptors Michelangelo Anselmi, painter born in TuscanyBenedetto Antelami, architect and sculptorAlessandro Araldi, painterSisto Badalocchio, painterJacopo Bertoia (Giacomo Zanguidi or Jacopo Zanguidi or Bertoja), painterAmedeo Bocchi, painterGiulio Carmignani, painterAntonio da Correggio (Antonio Allegri), born in Correggio (Reggio Emilia), painterFrancesco Marmitta, painterFilippo Mazzola, painterFrancesco Mazzola, best known as Il Parmigianino, painterGirolamo Mazzola Bedoli, painterGiovanni Maria Francesco Rondani, painterBartolomeo Schedoni, painter Others Vittorio Adorni, cyclistDeborah Lettieri, dancer at Crazy Horse de Paris, choreographer, tv talent show judgeGiovanni Amighetti, composer, musicianAmoretti Brothers, typographers and typefounders, Bodoni's opponentsAttilio Bertolucci, poetBernardo Bertolucci, directorGiuseppe Bertolucci, directorGiambattista Bodoni, typographerVittorio Bottego, explorerCleofonte Campanini, conductorFrancesco Cura, actor, singer, modelAlex Di Gregorio, cartoonistElizabeth Farnese, Queen of SpainOdoardo Farnese, duke of ParmaAlexander Farnese, Duke of Parma, military commanderFrancesco Gabriele Frola, ballet dancerVittorio Gallese, physiologistFiorello Giraud, opera singerGiovannino Guareschi, writerAdriano Malori, cyclistFranco Nero, actorAntonio Brianti, architectFerdinando Paer, composerNiccolò Paganini, composer, musician (buried in Parma)Alex Szilasi, pianistArturo Toscanini, conductorPaul Yeboah (Bello FiGo), singerGiuseppe Verdi, opera composerParma Calcio 1913, founded in 2015, is a Serie A (first division) football club. This means that most insurance claims are reimbursed without challenge, creating low administrative burden.",Diagnostic,allopathy
PROJ0x29bb,ASJ,,?,,,?,,?,634.029297675876,46.05," These materials are then modified through manufacturing processes to become the required part.In religion, ethics, and philosophy, ""good and evil"" is a very common dichotomy. Further, while U.",Pharma,Organicfood
PROJ0x99eb,AIU,,?,Public_sector,,?,,?,17120.129460459906,851.15," Other sites of interest The Teatro Farnese was constructed in 1618–1619 by Giovan Battista Aleotti, totally in wood. Parma had a certain importance as a road hub over the Via Aemilia and the Via Claudia.",Pharma,siddha
PROJ0x7191,,,large-cap,Private_sector,,?,71054.0,11.873355482839225,-21079.51961980025,23.636715198763113,"In Vitro Diagnosics, including software, fall in four classes: from A (lowest risk) to D (highest risk). Models vary based on the country, with the responsibility of payment ranging from public (social insurance) and private health insurers to the consumer-driven by patients themselves.",Diagnostic,Medical devices
PROJ0x6eaa,,,small-cap,Public_sector,,Robert Ratliff,,-999.0,,," Classes III and IV, moderate and high risk respectively, are highly and specially controlled medical devices. ASTM F2847: Standard Practice for Reporting and Assessment of Residues on Single Use Implants 3.",Diagnostic,Medical devices
PROJ0x3f8,,,mid-cap,Private_sector,Madagascar,?,,2.6428104809775768,,," It was partially destroyed during World War IIPalazzo del Giardino, built from 1561 for Duke Ottavio Farnese on a design by Jacopo Barozzi da Vignola.Attila sacked the city in 452,and the Germanic king Odoacer later gifted it to his followers.",Pharma,allopathy
PROJ0x86ac,,"September,1961",?,?,,Steven Bolling,,2.649541154205021,-12303.891902997151,-761.4471167020728," At the end of the 17th century, after the defeat of Pallavicini (1588) and Landi (1682) the Farnese duke could finally hold with firm hand all Parmense territories. Like most northern Italian cities, it was nominally a part of the Holy Roman Empire created by Charlemagne, but locally ruled by its bishops, the first being Guibodus.81%), North Africa (namely Morocco and Tunisia: 1.",Diagnostic,allopathy
PROJ0x8852,,,large-cap,?,,?,8125.0,16.27763551933468,3255.527103866936,492.95," After a short-lived period of independence under the Terzi family (1404–1409), the Sforza imposed their rule (1440–1449) through their associated families of Pallavicino, Rossi, Sanvitale and Da Correggio. Similar systems can be found in France, Belgium, and Japan.In areas with low levels of government stability or poverty, there is often no mechanism for ensuring that health costs are covered by a party other than the individual.",Pharma,allopathy
PROJ0x1c41,,"September,1953",large-cap,?,,Penelope Green,,-999.0,,," Typically, the government owns and runs the clinics and hospitals, meaning that doctors are employees of the government.9%), and Germany (10.",Diagnostic,allopathy
PROJ0x21f9,,"July,1951",mid-cap,Public_sector,,?,48960.0,?,,,"In 2004 Parma was appointed the seat of the European Food Safety Authority (EFSA) and was appointed to the Creative Cities Network as UNESCO City of Gastronomy.g.The Cittadella, a large fortress erected in the 16th century by order of Duke Alessandro Farnese, close to the old walls.",Pharma,allopathy
PROJ0x376e,WZH,,?,Private_sector,,Ruth Hansen,,28.301264168633857,,904.2,"Santa Croce: 12th-century church in Romanesque style, had a nave and two aisles with a semicircular apse. Payment methods can vary—ranging from physical currency, to trade for goods and services.The struggle between Guelphs and Ghibellines was a feature of Parma too.",Diagnostic,allopathy
PROJ0x939e,,,?,Public_sector,,?,,?,2999.317696037137,997.05,"64%. These created a kind of new feudalism, building towers and castles throughout the city and the land.",Pharma,homeopathic
PROJ0x6c19,XVC,"October,1974",?,?,,Chelsea Storck,,?,1002.3589201348312,98.8,"In areas with low levels of government stability or poverty, there is often no mechanism for ensuring that health costs are covered by a party other than the individual. Critics argue that reforms brought about by the Health and Social Care Act 2012 only proved to fragment the system, leading to high regulatory burden and long treatment delays.",Pharma,siddha
PROJ0x8088,,,large-cap,Private_sector,Madagascar,?,64353.0,-999.0,4109.5970247382065,795.05," It includes the generation and commercialization of goods and services lending themselves to maintaining and re-establishing health. Interiors were largely renovated in 1506, 1603 and finally 1701.",Pharma,homeopathic
PROJ0x488f,NWY,"October,1955",?,?,,Taylor Treinen,29805.0,21.766317440158733,14425.018686575615,627.6," Parma became a modern state with the energetic action of prime minister Guillaume du Tillot.The Italian poet Attilio Bertolucci (born in a hamlet in the countryside) wrote: ""As a capital city it had to have a river.",Pharma,homeopathic
PROJ0x1412,,"December,1987",?,Private_sector,,?,3310.0,14.457136405483785,4337.140921645136,435.15,"During World War II, Parma was a strong centre of partisan resistance.The Teatro Regio (""Royal Theatre""), built in 1821–1829 by Nicola Bettoli. It started to recover its role of industrial prominence after the railway connection with Piacenza and Bologna of 1859, and with Fornovo and Suzzara in 1883.",Diagnostic,allopathy
PROJ0x55eb,,,?,Public_sector,,?,3210.0,13.108142920434346,-13791.976761105014,182.4," This compares with the Italian average of 17.4 million nurses and midwives, 1.Other approaches to defining the scope of the healthcare industry tend to adopt a broader definition, also including other key actions related to health, such as education and training of health professionals, regulation and management of health services delivery, provision of traditional and complementary medicines, and administration of health insurance.",Pharma,homeopathic
PROJ0x5943,,,large-cap,Public_sector,,Kerri Fox,15643.0,19.875492829860228,,218.7," With a population of 198,292 inhabitants, Parma is the second most populous city in Emilia-Romagna after Bologna, the region's capital. These systems finance and organize the services delivered by providers. It is affected by the urban heat island phenomenon.",Pharma,allopathy
PROJ0x40f8,,,large-cap,Private_sector,,?,8029.0,-999.0,-17585.42642715228,653.75,"Treatment equipment includes infusion pumps, medical lasers and LASIK surgical machines. This declaration is issued by the manufacturer itself, but for products in Class Is, Im, Ir, IIa, IIb or III, it must be verified by a Certificate of Conformity issued by a Notified Body.",Diagnostic,Medical devices
PROJ0x41bb,,"March,1955",?,?,,David Hillegas,30779.0,33.091281837110785,9927.384551133233,," When in the initial R&D phase, manufacturers are now beginning to design for manufacturability. Each country or region defines these categories in different ways.",Diagnostic,Medical devices
PROJ0x7d6a,,"November,1989",?,?,,Ross Martin,33506.0,-999.0,16664.69929936275,-1953.583240795681," Dr.Some producers in Iran export medical devices and supplies which adhere to European Union standards to applicant countries, including 40 Asian and European countries.A 2014 study by Dr.",Diagnostic,Medical devices
PROJ0x5320,,,?,?,Comoros,Kenneth Mahaffey,,0.9448168721599948,12199.291283991077,,"In contrast to Plato, Aristotle discusses the Forms of Good in critical terms several times in both of his major surviving ethical works, the Eudemian and Nicomachean Ethics.Plato identifies how the form of the Good allows for the cognizance to understand such difficult concepts as justice.On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U.",Pharma,Organicfood
PROJ0x85ff,,,?,?,,?,,39.11009833468902,11891.49121292261,9537.33452273938," However, Parma did not see widespread destruction during the war. In 1594 a constitution was promulgated, the University enhanced and the Nobles' College founded.",Pharma,allopathy
PROJ0x7e24,RZYR,"September,1960",?,?,,?,953.0,11.204934303866434,27588.484859283042,2769.0337613604133,"The city was most probably founded and named by the Etruscans, for a parma or palma (circular shield) was a Latin borrowing, as were many Roman terms for particular arms, and the names Parmeal, Parmni and Parmnial appear in Etruscan inscriptions. Adjacent is a former monastery (1493–1495) of the Regular Canons of the Lateran.On 1 January 2016 there were 192,836 resident citizens in Parma, of whom 47.",Diagnostic,allopathy
PROJ0x3eec,,,mid-cap,?,,?,,?,-33581.175136568025,," As this industry expanded, it damaged other industries, especially the manufacturing industry, which closed 75,000 companies and caused the loss of 7 million manufacturing jobs. Researchers suggest a few safeguards. Examples range from simple, low-risk devices such as tongue depressors, medical thermometers, disposable gloves, and bedpans to complex, high-risk devices that are implanted and sustain life.",Diagnostic,Medical devices
PROJ0x919f,MFSC,"August,2006",large-cap,?,Syrian Arab Republic,?,22389.0,20.880171414982602,45536.21710864546,1276.231420272486,"During the Napoleonic Wars (1802–1814), Parma was annexed to France and made capital of the Taro Department. The book looks at the last 30 years and explains how this industry has stolen $21 trillion, through false billings, accounting fraud, kickbacks and restrained trade by using economic duress.""Mahar, Maggie, Money-Driven Medicine: The Real Reason Health Care Costs So Much, Harper/Collins, 2006.",Pharma,siddha
PROJ0x39e3,RCNZ,,small-cap,Public_sector,,Lorraine Strother,,1.216347424586079,,38.65," Further, while U.Manufacturing engineering, or the manufacturing process, are the steps through which raw materials are transformed into a final product. In the UK, EEF the manufacturers organisation has led calls for the UK economy to be rebalanced to rely less on financial services and has actively promoted the manufacturing agenda.",Pharma,Organicfood
PROJ0x89cf,,"March,1978",?,Private_sector,,Lisa Stroth,,7.909970178471662,1977.492544617915,," It was then part of the Byzantine Exarchate of Ravenna (changing its name to Chrysopolis, ""Golden City"", probably due to the presence of the imperial treasury) and, from 569, of the Lombard Kingdom of Italy. While care is privatized, it is closely regulated by the state through fixed procedure pricing.",Diagnostic,allopathy
PROJ0x99ba,,,?,Public_sector,,Victor Bennett,,9.934985068614269,,425.2," To meet the demands of these industry regulation standards, a growing number of medical device distributors are putting the complaint management process at the forefront of their quality management practices.The structure of healthcare charges can also vary dramatically among countries.",Diagnostic,Medical devices
PROJ0x4d4b,,"May,1967",?,Public_sector,,?,,-999.0,2402.265140611835,,"In countries where insurance is not mandated, there can be gaps in coverage—especially among disadvantaged and impoverished communities that can not afford private plans. Examples of Class III devices include implantable pacemaker, pulse generators, HIV diagnostic tests, automated external defibrillators, and endosseous implants. Each country or region defines these categories in different ways.",Diagnostic,Medical devices
PROJ0x2388,,,small-cap,?,,?,16141.0,3.247389541771515,,-1376.283798082292," Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century.Morality is regarded by some biologists (notably Edward O. Such goods may be sold to other manufacturers for the production of other more complex products (such as aircraft, household appliances, furniture, sports equipment or automobiles), or distributed via the tertiary industry to end users and consumers (usually through wholesalers, who in turn sell to retailers, who then sell them to individual customers).",Pharma,Organicfood
PROJ0x7a24,,,?,?,Solomon Islands,?,,10.990445437917504,,,"The following data comes from the weather station located at the University in the city center.San Francesco del Prato: (13th century) Gothic church served as jail from Napoleonic era until 1990s, during which the 16 windows in the façade were opened. The struggle with Fascism had its most dramatic moment in August 1922, when the regime officer Italo Balbo attempted to enter the popular quarter of Oltretorrente.",Pharma,siddha
PROJ0x79d1,,,large-cap,?,,Roderick Schmaltz,2540.0,?,4438.4305823105105,,"The American Academy of Family Physicians define four commonly utilized systems of payment:Named after British economist and social reformer William Beveridge, the Beveridge model sees healthcare financed and provided by a central government. However, large public insurance programs provide the government with bargaining power, allowing them to drive down prices for certain services and medication.",Pharma,homeopathic
PROJ0x3c90,AFF,"June,1953",?,?,,?,10646.0,?,11571.435327613364,585.75," In 1731, the fifteen-year-old Don Carlos became Charles I Duke of Parma and Piacenza, at the death of his childless great uncle Antonio Farnese.Parma is twinned with:European College of ParmaUniversity of ParmaLive-streaming webcam on Garibaldi SquareParma's view from satellite (Google Earth)360° photos of City of ParmaVideo Introduction to Parma and the Parmigiano ReggianoVideo Brief History of ParmaThe European Food Safety Authority WebsitePhoto Gallery by Leonardo Bellotti (in Italian)Parma on The Campanile Project.",Pharma,siddha
PROJ0x36d9,,,?,Private_sector,,Mark Mahoney,,?,,195.8," Costs are projected to increase to $12,782 by 2016.During World War II, Parma was a strong centre of partisan resistance. In a pure Bismarck system, access to insurance is seen as a right solely predicated on labor status.",Pharma,siddha
PROJ0x8c59,MHN,,?,?,,?,24426.0,-999.0,805.4400135659255,11.8,"  It is not only the ""cause of knowledge and truth, it is also an object of knowledge"". Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung, Godrej & Boyce and Tata Motors.",Pharma,Organicfood
PROJ0x2391,,,?,?,,David Zaragoza,,37.223932436778895,14028.3098129338,2960.868873221153,64% were male and 52. The underlying principal of this system is that healthcare is a fundamental human right.,Pharma,homeopathic
PROJ0x6f99,PUD,,?,Public_sector,,?,,14.090388002579413,3522.597000644853,-4399.606830581669," The researchers concluded that publicly available scientific evidence on implants was needed to protect the public health.g. The standard is the basis for regulatory compliance in local markets, and most export markets.",Diagnostic,Medical devices
PROJ0x22c0,,,?,?,,?,,-999.0,80.04191556967073,-3152.005255959972,"List of manufacturing processesManufacturing Process ManagementManagementList of management topicsTotal quality managementQuality controlSix SigmaList of largest manufacturing companies by revenueIndustrial robotManufacturing engineeringProcess manufacturingManufacturing in the United StatesIndustrial engineeringAdvanced manufacturingMetal fabricationMicrofabricationOptics fabricationSemiconductor device fabricationBiomanufacturingMesoscale ManufacturingCyber manufacturingTaylorism/Scientific managementFordismKalpakjian, Serope; Steven Schmid (August 2005). A sense of moral judgment and a distinction ""right and wrong, good and bad"" are cultural universals.",Pharma,Organicfood
PROJ0x4a0c,,"August,2006",?,Private_sector,,?,,-999.0,3028.2807271661436,113.55,The Orto Botanico di Parma is a botanical garden maintained by the University of Parma. In the current position of the city rose a terramare.,Pharma,siddha
PROJ0x4ae3,,"July,1985",?,,,Vern Shapiro,,13.800861561586652,3450.215390396663,-2621.5175446727812,"The previous core legal framework consisted of three directives: Directive 90/385/EEC regarding active implantable medical devicesDirective 93/42/EEC regarding medical devicesDirective 98/79/EC regarding in vitro diagnostic medical devices (Until 2022, the In Vitro Diagnosis Regulation (IVDR) will replace the EU's current Directive on In-Vitro Diagnostic (98/79/EC)).The government does not ensure all-inclusive health care to every one of its natives, yet certain freely supported health care programs help to accommodate a portion of the elderly, crippled, and poor people and elected law guarantees community to crisis benefits paying little respect to capacity to pay.In the UK, for example, the Medicines and Healthcare products Regulatory Agency (MHRA) acted as a CA.",Diagnostic,Medical devices
PROJ0x2304,,,?,?,,Benjamin Kimmel,11989.0,5.447168985513735,,692.05,"4 million nurses and midwives, 1.The Auditorium Niccolò Paganini, designed by Renzo Piano.",Pharma,homeopathic
PROJ0x4795,,"February,1995",?,Public_sector,,?,,2.034397398916762,,205.45," At the same time, other makers have asked software security experts to investigate the safety of their devices. Health protection is costly and hospital expenses are overwhelmingly the most well-known explanation behind individual liquidation in the United States. These services are typically implemented on a clinic-by-clinic basis.",Diagnostic,Medical devices
PROJ0x940f,,,large-cap,Private_sector,Liechtenstein,?,14576.0,?,1721.589376673002,428.6, It is important to document and ensure that packages meet regulations and end-use requirements. William Maisel offered some thoughts on the motivation to engage in this activity.,Diagnostic,Medical devices
PROJ0x564d,QRF,,large-cap,Public_sector,,?,12034.0,31.28913971288988,6257.827942577977,2168.8843641152584," The United States controls ~40% of the global market followed by Europe (25%), Japan (15%), and the rest of the world (20%). BMET mainly act as an interface between doctor and equipment. The aim of this program was to ""develop a process that allows a single audit, or inspection to ensure the medical device regulatory requirements for all five countries are satisfied"".",Diagnostic,Medical devices
PROJ0x3682,,,large-cap,Private_sector,,?,,22.256786582312888,4451.357316462578,501.4,", which went bankrupt in 2015. It is affected by the urban heat island phenomenon.",Pharma,allopathy
PROJ0x71ca,,"April,1974",mid-cap,?,,?,56657.0,13.245869217502062,-36168.78481323552,-9742.726911672558,"Santa Maria del Quartiere (1604–1619) church characterized by an unusual hexagonal plan.Attila sacked the city in 452,and the Germanic king Odoacer later gifted it to his followers. After the foreigners were expelled, Parma belonged to the Papal States until 1545.",Pharma,siddha
PROJ0x990d,,,?,?,,?,,-999.0,,986.45,"Parma has a thriving economy, and the food sector is very developed. The most common way is face-to-face delivery, where care provider and patient see each other in person.",Pharma,allopathy
PROJ0x511f,UCE,"August,1986",?,Public_sector,,Wayne Tranter,6135.0,?,901.3524557650804,456.6,The system sees all healthcare services— which are provided and financed solely by the government. This single payer system is financed through national taxation.,Diagnostic,allopathy
PROJ0x23ce,,"July,1957",large-cap,Public_sector,,?,33326.0,15.361484302429245,1536.1484302429244,-3663.8906733703375," Several other monuments were also damaged: Palazzo del Giardino, Steccata and San Giovanni churches, Palazzo Ducale, Paganini theater and the monument to Verdi. These created a kind of new feudalism, building towers and castles throughout the city and the land.",Pharma,siddha
PROJ0x5b1,,"July,1987",small-cap,?,,?,,?,,746.45," It replaced an earlier tramway network, and presently comprises four trolleybus routes.The struggle between Guelphs and Ghibellines was a feature of Parma too.",Pharma,siddha
PROJ0x3715,,,?,Public_sector,,?,,32.324353022468145,,806.6356224704233," The emergence of the National Health Insurance model is cited as a response to the challenges presented by the traditional Bismarck and Beveridge systems.Ospedale Vecchio (""Old Hospital""), created in 1250 and later renovated in Renaissance times. The city was besieged in 1247–48 by Emperor Frederick II, who was however crushed in the battle that ensued.",Pharma,siddha
PROJ0x6477,TRJN,,?,?,,Joseph Olsen,,-999.0,1096.4290386002135,150.1," A review of current practice and guidelines for the donation of medical equipment for surgical and anaesthesia care in LMICs has demonstrated a high level of complexity within the donation process and numerous shortcomings. Generally, the Beveridge model yields a low cost per capita compared to other systems. Various rules identify the device's category Canada The Medical Devices Bureau of Health Canada recognizes four classes of medical devices based on the level of control necessary to assure the safety and effectiveness of the device.",Diagnostic,Medical devices
PROJ0x2dd8,,,large-cap,Private_sector,,?,,?,26147.922132460077,,"36% were female. It is the city's opera house. In 1734, Charles I conquered the kingdoms of Naples and Sicily, and was crowned as the King of Naples and Sicily on 3 July 1735, leaving the Duchy of Parma to his brother Philip (Filippo I di Borbone-Parma).",Pharma,siddha
PROJ0x629f,,,large-cap,,,?,,?,5456.359390700523,-1208.1917096277555,"64% were male and 52.Aeroporto Internazionale di Parma, Parma's airport, offers commercial flights to cities in a number of European countries.",Pharma,allopathy
PROJ0x979f,,"July,2001",?,,,?,7165.0,?,,307.55,"						The comune (municipality) of Parma is subdivided into a number of frazioni:Alberi, Baganzola, Bedonia, Beneceto, Borgo Val di Taro, Botteghino, Ca'Terzi, Calestano, Carignano, Carpaneto, Cartiera, Casalbaroncolo, Casalora di Ravadese, Casaltone, Case Capelli, Case Cocconi, Case Crostolo, Case Nuove, Case Rosse, Case Vecchie, Casino dalla Rosa, Casagnola, Castelletto, Castelnovo, Cervara, Chiozzola, Coloreto, Colorno, Corcagnano, Eia, Fontanini, Fontanellato, Gaione, Ghiaiata Nuova, Il Moro, La Catena, La Palazzina, Malandriano, Marano, Marore, Martorano, Molino di Malandriano, Osteria San Martino, Panocchia, Paradigna, Pedrignano, Pilastrello, Pizzolese, Ponte, Porporano, Pozzetto Piccolo, Quercioli, Ravadese, Ronco Pascolo, Rosa, San Pancrazio, San Prospero, San Ruffino, San Secondo, Sissa, Soragna, Terenzo, Tizzano Val Parma, Traversetolo, Trecasali, Valera, Viarolo, Viazza, Vicofertile, Vicomero, Vigatto, Vigheffio, Vigolante. The cupola is decorated with frescoes by Pier Antonio Bernabei and pupils.",Diagnostic,allopathy
PROJ0x8346,,,?,?,Solomon Islands,?,,14.241266462235945,-31085.154309632435,317.2,Failure to meet cost targets will lead to substantial losses for an organisation.01: Medical equipment in generalRadio Frequency Wireless Technology in Medical Devices - Guidance for Industry and Food and Drug Administration Staff.,Diagnostic,Medical devices
PROJ0x433e,,"February,1961",?,?,,Michelle Abrams,,?,277.1551259979384,501.1," Therefore, they do not provide information about safety or effectiveness that would help patients and physicians make well informed decisions. Health Canada reviews medical devices to assess their safety, effectiveness, and quality before authorizing their sale in Canada.",Diagnostic,None
PROJ0x13e8,,,large-cap,Private_sector,,Judy Feth,,-999.0,47202.869801581575,-2760.830874450248,"The Teatro Regio (""Royal Theatre""), built in 1821–1829 by Nicola Bettoli.Museo Lombardi. The frescoes in the nave by Giovanni Maria Conti, Francesco Reti and Antonio Lombardi) date to this period.",Pharma,allopathy
PROJ0x94aa,,,small-cap,Private_sector,,Frank Dubois,,-999.0,,-8705.177207181305,"Healthcare systems dictate the means by which people and institutions pay for and receive health services.This third class involves activities of, or under the supervision of, nurses, midwives, physiotherapists, scientific or diagnostic laboratories, pathology clinics, residential health facilities, or other allied health professions, e. Rebuilt in 1415 and again in 1635–1666.",Pharma,siddha
PROJ0xa30,,,?,Private_sector,,?,24296.0,-999.0,,," For example, Solignano was a Pallavicino family possession until 1805, and San Secondo belonged to the Rossi well into the 19th century.The following data comes from the weather station located at the University in the city center.",Pharma,homeopathic
PROJ0x21a8,,,large-cap,Public_sector,Zimbabwe,Sandra Rowe,,-999.0,6095.671220129574,2348.4496998124373,"The city was most probably founded and named by the Etruscans, for a parma or palma (circular shield) was a Latin borrowing, as were many Roman terms for particular arms, and the names Parmeal, Parmni and Parmnial appear in Etruscan inscriptions. He created the bases for a modern industry and fought strenuously against the church's privileges.59 inches).",Pharma,homeopathic
PROJ0x395a,,,?,Private_sector,,?,,1.5900725365272042,-48505.412862871846,226.35,"2 million physicians, 19. In a few cases, the devices had been deemed so low-risk that they did not they did not undergo any FDA regulatory review. Although collectively Europe has a larger share, Japan has the second largest country market share.",Diagnostic,Medical devices
PROJ0x5262,,"August,1979",?,,,?,10691.0,?,106.04904712650257,-6389.990866305047,"The Pons Lapidis (also known as Roman Bridge or Theoderic's Bridge), a Roman structure in stone dating from the reign of  Augustus. After a short-lived period of independence under the Terzi family (1404–1409), the Sforza imposed their rule (1440–1449) through their associated families of Pallavicino, Rossi, Sanvitale and Da Correggio.  The current birth rate of Parma is 8.",Pharma,siddha
PROJ0x4b8,,,small-cap,Private_sector,,Sheri Bastian,,1.427916978099144,-34805.44732237132,," In cultures with Manichaean and Abrahamic religious influence, evil is usually perceived as the antagonistic opposite of good. Entrepreneurs organized a number of manufacturing households into a single enterprise through the putting-out system.",Pharma,Organicfood
PROJ0x7044,,"February,1989",large-cap,Private_sector,,?,,-999.0,-14780.527747276365,50.7," In the current position of the city rose a terramare. The war to reduce the barons' power continued for several years: in 1612 Barbara Sanseverino was executed in the central square of Parma, together with six other nobles charged of plotting against the duke. It has been utilized in numerous countries, including The United Kingdom, Cuba, and New Zealand.",Pharma,allopathy
PROJ0x24cf,UTY,,large-cap,?,Nepal,?,7862.0,4.800916176130518,,382.35,9 percent of GDP by 2025.The Orto Botanico di Parma is a botanical garden maintained by the University of Parma.,Pharma,allopathy
PROJ0x68fa,,"January,1979",small-cap,?,Cote D`ivoire,?,9631.0,6.463956747593918,161.59891868984792,950.5,"9 percent of the gross domestic product (GDP) of the United States, the largest of any country in the world.In 2017, healthcare costs paid to hospitals, physicians, nursing homes, diagnostic laboratories, pharmacies, medical device manufacturers and other components of the healthcare system, consumed 17. Archetypal implementation of the Bismarck system can be seen in Germany's nationalized healthcare.",Pharma,homeopathic
PROJ0x34b,TJJ,,?,?,,John Mcconnell,24377.0,2.2560680159425446,451.21360318850884,-3956.6855679302776," The system attempts to cover all working citizens, meaning patients cannot be excluded from insurance due to pre-existing conditions.C.",Pharma,allopathy
